index,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Coordinates,MonthSale,AgeBuilding,WeekdaySale,Weekend
112,Albert Park,22 Greig St,3,house,3755000.0,S,Greg,2016-07-26,3.3,3206,3.0,2.0,2.0,325.0,126.0,Port Phillip,-37.8413,144.95,Southern Metropolitan,3280.0,"-37.8413, 144.95",7,46.0,1,0
113,Albert Park,27 Barrett St,4,house,2140000.0,S,Greg,2016-06-27,3.3,3206,3.0,2.0,1.0,183.0,145.0,Port Phillip,-37.8434,144.9495,Southern Metropolitan,3280.0,"-37.8434, 144.9495",6,136.0,0,0
114,Albert Park,44 Greig St,2,house,1750000.0,S,Marshall,2016-11-27,3.3,3206,2.0,1.0,1.0,162.0,126.0,Port Phillip,-37.8416,144.9488,Southern Metropolitan,3280.0,"-37.8416, 144.9488",11,46.0,6,1
115,Albert Park,6 Brooke St,2,house,980000.0,S,Greg,2016-05-28,3.3,3206,2.0,1.0,0.0,79.0,68.0,Port Phillip,-37.8387,144.9519,Southern Metropolitan,3280.0,"-37.8387, 144.9519",5,126.0,5,1
116,Albert Park,227a Danks St,3,house,2030000.0,S,hockingstuart,2016-08-28,3.3,3206,3.0,2.0,0.0,152.0,126.0,Port Phillip,-37.8488,144.9551,Southern Metropolitan,3280.0,"-37.8488, 144.9551",8,46.0,6,1
117,Albert Park,17 Reed St,3,house,1740000.0,PI,Marshall,2016-08-28,3.3,3206,3.0,2.0,2.0,147.0,134.0,Port Phillip,-37.8448,144.9453,Southern Metropolitan,3280.0,"-37.8448, 144.9453",8,126.0,6,1
118,Albert Park,74 Bridport St,3,house,2800000.0,VB,Buxton,2016-07-30,3.3,3206,3.0,3.0,1.0,0.0,126.0,Port Phillip,-37.8399,144.9577,Southern Metropolitan,3280.0,"-37.8399, 144.9577",7,46.0,5,1
119,Albert Park,9 Durham St,1,house,985000.0,S,Marshall,2016-07-30,3.3,3206,1.0,1.0,0.0,81.0,54.0,Port Phillip,-37.8411,144.9497,Southern Metropolitan,3280.0,"-37.8411, 144.9497",7,116.0,5,1
120,Alphington,6 Smith St,4,house,2000000.0,S,Brace,2016-09-03,6.4,3078,3.0,2.0,4.0,853.0,263.0,Darebin,-37.7707,145.0318,Northern Metropolitan,2211.0,"-37.7707, 145.0318",9,86.0,5,1
121,Alphington,5/6 Yarralea St,3,house,1110000.0,S,Jellis,2016-09-03,6.4,3078,3.0,2.0,2.0,208.0,126.0,Yarra,-37.7854,145.0325,Northern Metropolitan,2211.0,"-37.7854, 145.0325",9,3.0,5,1
122,Alphington,136A Fulham Rd,3,house,1492000.0,S,Jellis,2017-03-04,6.4,3078,3.0,2.0,2.0,411.0,126.0,Darebin,-37.7713,145.0279,Northern Metropolitan,2211.0,"-37.7713, 145.0279",3,47.0,5,1
123,Alphington,44 Shiers St,4,house,1717500.0,S,Collins,2016-10-08,6.4,3078,4.0,2.0,1.0,599.0,203.0,Darebin,-37.7717,145.031,Northern Metropolitan,2211.0,"-37.7717, 145.031",10,91.0,5,1
124,Alphington,83 Fulham Rd,5,house,2840000.0,S,Nelson,2016-06-12,6.4,3078,5.0,4.0,4.0,809.0,165.0,Darebin,-37.775,145.0268,Northern Metropolitan,2211.0,"-37.775, 145.0268",6,106.0,6,1
125,Alphington,3/19 Harker St,2,unit,525500.0,S,Miles,2016-11-12,6.4,3078,2.0,1.0,1.0,88.0,60.0,Darebin,-37.7791,145.0306,Northern Metropolitan,2211.0,"-37.7791, 145.0306",11,56.0,5,1
126,Alphington,4/2 Miller St,2,townhouse,805000.0,S,Miles,2016-11-12,6.4,3078,2.0,2.0,3.0,155.0,140.0,Darebin,-37.7804,145.0308,Northern Metropolitan,2211.0,"-37.7804, 145.0308",11,12.0,5,1
127,Alphington,2/5 Yarana Rd,2,unit,465000.0,S,McGrath,2016-11-12,6.4,3078,2.0,1.0,1.0,0.0,126.0,Darebin,-37.7773,145.0314,Northern Metropolitan,2211.0,"-37.7773, 145.0314",11,46.0,5,1
128,Alphington,815 Heidelberg Rd,3,house,2000000.0,PI,hockingstuart,2016-10-15,6.4,3078,3.0,3.0,2.0,686.0,126.0,Darebin,-37.78,145.0341,Northern Metropolitan,2211.0,"-37.78, 145.0341",10,46.0,5,1
129,Alphington,44 Naroon Rd,3,house,1540000.0,S,Nelson,2016-04-16,6.4,3078,3.0,1.0,2.0,592.0,126.0,Darebin,-37.7755,145.0288,Northern Metropolitan,2211.0,"-37.7755, 145.0288",4,46.0,5,1
130,Alphington,3/98 Grange Rd,2,unit,820000.0,S,Nelson,2017-03-18,6.4,3078,2.0,1.0,1.0,183.0,126.0,Darebin,-37.7747,145.0264,Northern Metropolitan,2211.0,"-37.7747, 145.0264",3,47.0,5,1
131,Alphington,10 Bennett St,4,house,1830000.0,S,Nelson,2016-11-19,6.4,3078,4.0,2.0,2.0,606.0,112.0,Darebin,-37.7743,145.0316,Northern Metropolitan,2211.0,"-37.7743, 145.0316",11,46.0,5,1
132,Alphington,38 Bennett St,4,house,2100000.0,S,Nelson,2016-11-19,6.4,3078,4.0,2.0,2.0,575.0,271.0,Darebin,-37.7723,145.0319,Northern Metropolitan,2211.0,"-37.7723, 145.0319",11,8.0,5,1
133,Alphington,2c Hamilton St,3,house,865000.0,SP,hockingstuart,2016-05-22,6.4,3078,3.0,1.0,1.0,180.0,131.0,Darebin,-37.7802,145.0243,Northern Metropolitan,2211.0,"-37.7802, 145.0243",5,6.0,6,1
134,Alphington,5/5 Yarana Rd,2,unit,390000.0,VB,Nelson,2016-05-22,6.4,3078,2.0,1.0,1.0,0.0,60.0,Darebin,-37.7773,145.0314,Northern Metropolitan,2211.0,"-37.7773, 145.0314",5,56.0,6,1
135,Alphington,7/7 Chandler Hwy,2,townhouse,650000.0,SP,Brace,2016-09-24,6.4,3078,0.0,1.0,0.0,0.0,126.0,Yarra,-37.7848,145.025,Northern Metropolitan,2211.0,"-37.7848, 145.025",9,46.0,5,1
136,Alphington,1/14 Fulham Rd,2,unit,512000.0,S,Love,2017-02-25,6.4,3078,2.0,1.0,1.0,0.0,61.0,Darebin,-37.7805,145.0262,Northern Metropolitan,2211.0,"-37.7805, 145.0262",2,52.0,5,1
137,Alphington,22 Lowther St,3,house,1165000.0,S,Barry,2016-06-27,6.4,3078,3.0,1.0,2.0,979.0,126.0,Yarra,-37.7792,145.029,Northern Metropolitan,2211.0,"-37.7792, 145.029",6,46.0,0,0
138,Alphington,11 Margaret Gr,4,house,1900000.0,SP,McGrath,2016-11-27,6.4,3078,4.0,2.0,2.0,556.0,272.0,Yarra,-37.7844,145.0225,Northern Metropolitan,2211.0,"-37.7844, 145.0225",11,86.0,6,1
139,Alphington,6 Naroon Rd,3,house,1485000.0,SP,McGrath,2016-08-28,6.4,3078,3.0,0.0,0.0,597.0,126.0,Darebin,-37.7781,145.0284,Northern Metropolitan,2211.0,"-37.7781, 145.0284",8,46.0,6,1
140,Alphington,42 Shiers St,4,house,1950000.0,S,Jellis,2016-07-30,6.4,3078,4.0,2.0,3.0,589.0,210.0,Darebin,-37.7719,145.0309,Northern Metropolitan,2211.0,"-37.7719, 145.0309",7,96.0,5,1
141,Altona,158 Queen St,3,house,520000.0,VB,Greg,2016-09-03,13.8,3018,3.0,2.0,1.0,352.0,242.0,Hobsons Bay,-37.87,144.825,Western Metropolitan,5301.0,"-37.87, 144.825",9,1.0,5,1
142,Altona,59 Bracken Gr,5,house,1525000.0,S,Greg,2016-12-03,13.8,3018,5.0,3.0,3.0,729.0,268.0,Hobsons Bay,-37.8721,144.8105,Western Metropolitan,5301.0,"-37.8721, 144.8105",12,11.0,5,1
143,Altona,1/123 Blyth St,2,townhouse,720000.0,S,hockingstuart,2016-02-04,13.8,3018,2.0,1.0,2.0,292.0,125.0,Hobsons Bay,-37.8687,144.8197,Western Metropolitan,5301.0,"-37.8687, 144.8197",2,3.0,3,0
144,Altona,4 Blyth St,3,house,1120000.0,S,Barlow,2017-03-04,13.8,3018,3.0,1.0,2.0,506.0,120.0,Hobsons Bay,-37.8693,144.8375,Western Metropolitan,5301.0,"-37.8693, 144.8375",3,87.0,5,1
145,Altona,20 Linnet St,4,house,780000.0,PI,Sweeney,2016-06-04,13.8,3018,4.0,1.0,4.0,655.0,126.0,Hobsons Bay,-37.868,144.8154,Western Metropolitan,5301.0,"-37.868, 144.8154",6,46.0,5,1
146,Altona,29 Rose St,4,house,1780000.0,SP,Greg,2016-06-04,13.8,3018,4.0,3.0,6.0,1057.0,220.0,Hobsons Bay,-37.8681,144.819,Western Metropolitan,5301.0,"-37.8681, 144.819",6,54.0,5,1
147,Altona,1/170 Blyth St,3,unit,630000.0,S,Barlow,2016-08-06,13.8,3018,2.0,1.0,2.0,311.0,94.0,Hobsons Bay,-37.8702,144.8143,Western Metropolitan,5301.0,"-37.8702, 144.8143",8,61.0,5,1
148,Altona,5/35 Grieve Pde,2,unit,406000.0,SP,hockingstuart,2016-08-06,13.8,3018,2.0,1.0,1.0,65.0,126.0,Hobsons Bay,-37.8693,144.8171,Western Metropolitan,5301.0,"-37.8693, 144.8171",8,46.0,5,1
149,Altona,156 Maidstone St,3,house,660000.0,VB,Greg,2016-05-07,13.8,3018,3.0,1.0,1.0,602.0,123.0,Hobsons Bay,-37.8616,144.8116,Western Metropolitan,5301.0,"-37.8616, 144.8116",5,61.0,5,1
150,Altona,11 Keeshan Ct,3,house,683500.0,S,Greg,2016-11-07,13.8,3018,3.0,1.0,1.0,530.0,126.0,Hobsons Bay,-37.8594,144.817,Western Metropolitan,5301.0,"-37.8594, 144.817",11,46.0,0,0
151,Altona,1/136 Queen St,2,unit,580000.0,S,Barlow,2016-10-08,13.8,3018,2.0,1.0,1.0,225.0,93.0,Hobsons Bay,-37.8696,144.827,Western Metropolitan,5301.0,"-37.8696, 144.827",10,28.0,5,1
152,Altona,173 Queen St,3,house,1335000.0,S,hockingstuart,2016-10-08,13.8,3018,3.0,1.0,4.0,777.0,22.0,Hobsons Bay,-37.8697,144.8249,Western Metropolitan,5301.0,"-37.8697, 144.8249",10,63.0,5,1
153,Altona,1/265 Queen St,3,townhouse,800000.0,SP,hockingstuart,2016-10-08,13.8,3018,3.0,2.0,2.0,280.0,126.0,Hobsons Bay,-37.8734,144.8143,Western Metropolitan,5301.0,"-37.8734, 144.8143",10,19.0,5,1
154,Altona,3/26 Grieve Pde,2,unit,510000.0,S,Village,2016-09-10,13.8,3018,2.0,1.0,1.0,127.0,76.0,Hobsons Bay,-37.8686,144.8182,Western Metropolitan,5301.0,"-37.8686, 144.8182",9,26.0,5,1
155,Altona,261 Queen St,4,house,1070000.0,S,Barlow,2016-09-10,13.8,3018,4.0,2.0,2.0,695.0,126.0,Hobsons Bay,-37.8733,144.8147,Western Metropolitan,5301.0,"-37.8733, 144.8147",9,46.0,5,1
156,Altona,4/5 Rose St,2,unit,425000.0,S,hockingstuart,2016-09-10,13.8,3018,2.0,1.0,2.0,115.0,57.0,Hobsons Bay,-37.871,144.8185,Western Metropolitan,5301.0,"-37.871, 144.8185",9,36.0,5,1
157,Altona,1/60 David St,3,unit,605000.0,S,Jas,2016-12-10,13.8,3018,3.0,2.0,2.0,230.0,126.0,Hobsons Bay,-37.8646,144.827,Western Metropolitan,5301.0,"-37.8646, 144.827",12,46.0,5,1
158,Altona,1A Merritt Ct,3,townhouse,705000.0,S,hockingstuart,2017-02-11,13.8,3018,3.0,2.0,2.0,197.0,152.0,Hobsons Bay,-37.8579,144.8181,Western Metropolitan,5301.0,"-37.8579, 144.8181",2,47.0,5,1
159,Altona,4/31 Millers Rd,2,unit,391000.0,SP,Greg,2017-02-11,13.8,3018,2.0,1.0,1.0,0.0,65.0,Hobsons Bay,-37.8678,144.8384,Western Metropolitan,5301.0,"-37.8678, 144.8384",2,52.0,5,1
160,Altona,111/112 Pier St,2,unit,440000.0,SP,hockingstuart,2017-02-11,13.8,3018,2.0,1.0,1.0,0.0,126.0,Hobsons Bay,-37.8659,144.83100000000005,Western Metropolitan,5301.0,"-37.8659, 144.831",2,47.0,5,1
161,Altona,24 Wren St,4,house,845000.0,S,hockingstuart,2017-02-11,13.8,3018,4.0,1.0,2.0,745.0,130.0,Hobsons Bay,-37.8658,144.8155,Western Metropolitan,5301.0,"-37.8658, 144.8155",2,67.0,5,1
162,Altona,1/152 Blyth St,3,townhouse,743000.0,SP,Gunn&Co,2016-11-12,13.8,3018,3.0,2.0,2.0,211.0,176.0,Hobsons Bay,-37.8698,144.816,Western Metropolitan,5301.0,"-37.8698, 144.816",11,46.0,5,1
163,Altona,4/57 Blyth St,3,unit,730000.0,SP,Barlow,2016-08-13,13.8,3018,3.0,2.0,1.0,69.0,141.0,Hobsons Bay,-37.868,144.8286,Western Metropolitan,5301.0,"-37.868, 144.8286",8,2.0,5,1
164,Altona,164 Maidstone St,3,house,635000.0,S,Sweeney,2016-05-14,13.8,3018,3.0,1.0,4.0,625.0,126.0,Hobsons Bay,-37.8611,144.8114,Western Metropolitan,5301.0,"-37.8611, 144.8114",5,56.0,5,1
165,Altona,3/25 Rayner St,2,unit,620000.0,SP,hockingstuart,2016-05-14,13.8,3018,2.0,1.0,1.0,168.0,126.0,Hobsons Bay,-37.8676,144.8202,Western Metropolitan,5301.0,"-37.8676, 144.8202",5,46.0,5,1
166,Altona,3/46 Sargood St,2,unit,447000.0,S,Burnham,2016-10-15,13.8,3018,2.0,1.0,1.0,137.0,77.0,Hobsons Bay,-37.8655,144.8299,Western Metropolitan,5301.0,"-37.8655, 144.8299",10,26.0,5,1
167,Altona,1/57 Blyth St,3,unit,730000.0,SP,Barlow,2016-04-16,13.8,3018,3.0,2.0,1.0,70.0,126.0,Hobsons Bay,-37.868,144.8287,Western Metropolitan,5301.0,"-37.868, 144.8287",4,46.0,5,1
168,Altona,22 Fenfield St,3,house,678000.0,S,hockingstuart,2016-04-16,13.8,3018,3.0,1.0,2.0,606.0,87.0,Hobsons Bay,-37.8608,144.8124,Western Metropolitan,5301.0,"-37.8608, 144.8124",4,66.0,5,1
169,Altona,5/8 David St,2,unit,580000.0,PI,Biggin,2016-07-16,13.8,3018,2.0,2.0,1.0,175.0,76.0,Hobsons Bay,-37.8687,144.8268,Western Metropolitan,5301.0,"-37.8687, 144.8268",7,3.0,5,1
170,Altona,1/28 Seves St,3,house,712000.0,S,hockingstuart,2016-09-17,13.8,3018,3.0,1.0,2.0,363.0,126.0,Hobsons Bay,-37.8674,144.8375,Western Metropolitan,5301.0,"-37.8674, 144.8375",9,46.0,5,1
171,Altona,27 McIntyre Dr,3,house,840000.0,SP,Greg,2017-03-18,13.8,3018,3.0,2.0,2.0,534.0,136.0,Hobsons Bay,-37.86,144.8245,Western Metropolitan,5301.0,"-37.86, 144.8245",3,52.0,5,1
172,Altona,4 Boyd St,3,house,980000.0,S,Barlow,2016-11-19,13.8,3018,3.0,1.0,2.0,724.0,126.0,Hobsons Bay,-37.8672,144.817,Western Metropolitan,5301.0,"-37.8672, 144.817",11,46.0,5,1
173,Altona,12 Spear Ct,3,townhouse,605100.0,S,hockingstuart,2016-05-22,13.8,3018,3.0,2.0,0.0,265.0,126.0,Hobsons Bay,-37.8583,144.8172,Western Metropolitan,5301.0,"-37.8583, 144.8172",5,46.0,6,1
174,Altona,185 Queen St,3,house,880000.0,PI,Barlow,2016-08-22,13.8,3018,3.0,3.0,1.0,577.0,126.0,Hobsons Bay,-37.8699,144.8235,Western Metropolitan,5301.0,"-37.8699, 144.8235",8,46.0,0,0
175,Altona,3/20 Mulga St,3,unit,577000.0,S,Williams,2016-04-23,13.8,3018,3.0,2.0,1.0,205.0,113.0,Hobsons Bay,-37.8684,144.815,Western Metropolitan,5301.0,"-37.8684, 144.815",4,9.0,5,1
176,Altona,51 Millers Rd,4,house,1030000.0,S,Barlow,2017-02-25,13.8,3018,4.0,1.0,0.0,797.0,126.0,Hobsons Bay,-37.8663,144.8387,Western Metropolitan,5301.0,"-37.8663, 144.8387",2,47.0,5,1
177,Altona,2/119 Railway St N,3,unit,605000.0,S,Barlow,2017-02-25,13.8,3018,3.0,1.0,2.0,181.0,126.0,Hobsons Bay,-37.8659,144.822,Western Metropolitan,5301.0,"-37.8659, 144.822",2,47.0,5,1
178,Altona,24 McIntyre Dr,3,house,753000.0,S,Barlow,2016-06-27,13.8,3018,3.0,2.0,2.0,529.0,126.0,Hobsons Bay,-37.8612,144.8247,Western Metropolitan,5301.0,"-37.8612, 144.8247",6,46.0,0,0
179,Altona,104 Maidstone St,2,house,857000.0,SP,hockingstuart,2016-11-27,13.8,3018,2.0,2.0,1.0,675.0,100.0,Hobsons Bay,-37.8653,144.8129,Western Metropolitan,5301.0,"-37.8653, 144.8129",11,66.0,6,1
180,Altona,49 Bent St,3,house,1500000.0,S,Barlow,2016-05-28,13.8,3018,3.0,1.0,1.0,929.0,126.0,Hobsons Bay,-37.8651,144.832,Western Metropolitan,5301.0,"-37.8651, 144.832",5,46.0,5,1
181,Altona,5/57 Blyth St,3,unit,730000.0,SP,Barlow,2016-05-28,13.8,3018,3.0,2.0,1.0,70.0,3.0,Hobsons Bay,-37.868,144.8285,Western Metropolitan,5301.0,"-37.868, 144.8285",5,2.0,5,1
182,Altona,15 Kookaburra St,3,house,900000.0,S,Sweeney,2016-05-28,13.8,3018,3.0,1.0,4.0,697.0,126.0,Hobsons Bay,-37.871,144.8075,Western Metropolitan,5301.0,"-37.871, 144.8075",5,46.0,5,1
183,Altona,219 Civic Pde,3,house,740000.0,S,Greg,2016-08-28,13.8,3018,3.0,1.0,2.0,604.0,126.0,Hobsons Bay,-37.8631,144.8195,Western Metropolitan,5301.0,"-37.8631, 144.8195",8,46.0,6,1
184,Altona,3 Curtin Ct,4,house,931000.0,S,Sweeney,2016-08-28,13.8,3018,4.0,2.0,3.0,532.0,126.0,Hobsons Bay,-37.8637,144.8365,Western Metropolitan,5301.0,"-37.8637, 144.8365",8,46.0,6,1
185,Altona,2/60 David St,2,house,535600.0,SP,Compton,2016-07-30,13.8,3018,2.0,1.0,1.0,154.0,91.0,Hobsons Bay,-37.8646,144.8272,Western Metropolitan,5301.0,"-37.8646, 144.8272",7,20.0,5,1
186,Altona North,45 Hearn St,5,house,1085000.0,S,FN,2016-09-03,11.1,3025,5.0,3.0,6.0,592.0,251.0,Hobsons Bay,-37.8388,144.8567,Western Metropolitan,5132.0,"-37.8388, 144.8567",9,51.0,5,1
187,Altona North,4 Knapp St,3,house,781000.0,S,Jas,2016-09-03,11.1,3025,3.0,1.0,2.0,533.0,117.0,Hobsons Bay,-37.8291,144.835,Western Metropolitan,5132.0,"-37.8291, 144.835",9,46.0,5,1
188,Altona North,21 Hatherley Gr,3,house,750000.0,SP,Jas,2017-03-04,11.1,3025,3.0,1.0,3.0,554.0,126.0,Hobsons Bay,-37.8449,144.85,Western Metropolitan,5132.0,"-37.8449, 144.85",3,47.0,5,1
189,Altona North,3/66 Marion St,2,townhouse,421000.0,S,hockingstuart,2017-03-04,11.1,3025,2.0,1.0,1.0,77.0,77.0,Hobsons Bay,-37.8351,144.8529,Western Metropolitan,5132.0,"-37.8351, 144.8529",3,8.0,5,1
190,Altona North,153 Mills St,3,house,1405000.0,S,Sweeney,2017-03-04,11.1,3025,3.0,1.0,3.0,655.0,126.0,Hobsons Bay,-37.8338,144.8562,Western Metropolitan,5132.0,"-37.8338, 144.8562",3,47.0,5,1
191,Altona North,33 Carthy St,3,house,683000.0,S,FN,2016-06-04,11.1,3025,3.0,1.0,2.0,534.0,167.0,Hobsons Bay,-37.8284,144.8355,Western Metropolitan,5132.0,"-37.8284, 144.8355",6,49.0,5,1
192,Altona North,16 Harris St,3,house,623000.0,S,Sweeney,2016-06-04,11.1,3025,3.0,1.0,3.0,540.0,126.0,Hobsons Bay,-37.8267,144.8368,Western Metropolitan,5132.0,"-37.8267, 144.8368",6,46.0,5,1
193,Altona North,1/5 Little St,3,house,720000.0,VB,Greg,2016-08-06,11.1,3025,3.0,2.0,1.0,0.0,130.0,Hobsons Bay,-37.8379,144.8583,Western Metropolitan,5132.0,"-37.8379, 144.8583",8,4.0,5,1
194,Altona North,1/95 Mills St,3,house,588000.0,S,Williams,2016-05-07,11.1,3025,3.0,1.0,1.0,328.0,118.0,Hobsons Bay,-37.838,144.8555,Western Metropolitan,5132.0,"-37.838, 144.8555",5,46.0,5,1
195,Altona North,5 Binns St,3,house,710000.0,PI,Village,2016-11-07,11.1,3025,3.0,1.0,3.0,540.0,116.0,Hobsons Bay,-37.8294,144.8378,Western Metropolitan,5132.0,"-37.8294, 144.8378",11,56.0,0,0
196,Altona North,25 Allan St,4,house,875000.0,SP,Jas,2016-10-08,11.1,3025,3.0,1.0,4.0,559.0,169.0,Hobsons Bay,-37.8448,144.8529,Western Metropolitan,5132.0,"-37.8448, 144.8529",10,51.0,5,1
197,Altona North,21 Hatherley Gr,3,house,700000.0,VB,Jas,2016-12-10,11.1,3025,3.0,1.0,3.0,554.0,126.0,Hobsons Bay,-37.8449,144.85,Western Metropolitan,5132.0,"-37.8449, 144.85",12,46.0,5,1
198,Altona North,1/256 Mason St,2,townhouse,640000.0,S,Williams,2017-03-11,11.1,3025,2.0,1.0,1.0,252.0,126.0,Hobsons Bay,-37.8397,144.8602,Western Metropolitan,5132.0,"-37.8397, 144.8602",3,52.0,5,1
199,Altona North,21 Allan St,4,house,650000.0,SP,Williams,2016-06-12,11.1,3025,4.0,1.0,4.0,558.0,126.0,Hobsons Bay,-37.8451,144.8529,Western Metropolitan,5132.0,"-37.8451, 144.8529",6,46.0,6,1
200,Altona North,2/36 May St,3,house,675000.0,S,hockingstuart,2016-05-14,11.1,3025,3.0,2.0,2.0,171.0,109.0,Hobsons Bay,-37.8337,144.8554,Western Metropolitan,5132.0,"-37.8337, 144.8554",5,4.0,5,1
201,Altona North,11 Beevers St,3,house,708000.0,S,Greg,2016-10-15,11.1,3025,3.0,1.0,2.0,585.0,97.0,Hobsons Bay,-37.8258,144.8523,Western Metropolitan,5132.0,"-37.8258, 144.8523",10,56.0,5,1
202,Altona North,10 Murphy St,4,house,965000.0,SP,Gunn&Co,2016-10-15,11.1,3025,4.0,1.0,4.0,851.0,126.0,Hobsons Bay,-37.8345,144.8444,Western Metropolitan,5132.0,"-37.8345, 144.8444",10,46.0,5,1
203,Altona North,16 Beevers St,3,house,680000.0,S,Sweeney,2016-11-19,11.1,3025,3.0,1.0,3.0,551.0,126.0,Hobsons Bay,-37.8254,144.8514,Western Metropolitan,5132.0,"-37.8254, 144.8514",11,46.0,5,1
204,Altona North,21 Neal Ct,3,house,770000.0,SP,hockingstuart,2016-11-19,11.1,3025,3.0,1.0,3.0,602.0,603.0,Hobsons Bay,-37.8327,144.8451,Western Metropolitan,5132.0,"-37.8327, 144.8451",11,46.0,5,1
205,Altona North,31 Duosa Rd,3,house,923000.0,S,Greg,2016-05-22,11.1,3025,3.0,1.0,2.0,740.0,126.0,Hobsons Bay,-37.8269,144.8455,Western Metropolitan,5132.0,"-37.8269, 144.8455",5,46.0,6,1
206,Altona North,252 Millers Rd,4,house,693000.0,SP,Raine&Horne,2016-05-22,11.1,3025,4.0,2.0,4.0,315.0,170.0,Hobsons Bay,-37.8391,144.8467,Western Metropolitan,5132.0,"-37.8391, 144.8467",5,8.0,6,1
207,Altona North,1/156 Chambers Rd,3,house,620000.0,SP,Hunter,2016-08-22,11.1,3025,5.0,2.0,2.0,276.0,100.0,Hobsons Bay,-37.8262,144.8443,Western Metropolitan,5132.0,"-37.8262, 144.8443",8,6.0,0,0
208,Altona North,2 Gadsden St,3,house,728500.0,S,Jas,2016-08-22,11.1,3025,3.0,1.0,1.0,531.0,157.0,Hobsons Bay,-37.8277,144.8385,Western Metropolitan,5132.0,"-37.8277, 144.8385",8,56.0,0,0
209,Altona North,24 Hansen St,3,house,931000.0,S,hockingstuart,2016-08-22,11.1,3025,3.0,2.0,1.0,590.0,160.0,Hobsons Bay,-37.8382,144.8649,Western Metropolitan,5132.0,"-37.8382, 144.8649",8,66.0,0,0
210,Altona North,4 Prismall St,3,house,988000.0,S,Sweeney,2016-08-22,11.1,3025,3.0,1.0,4.0,715.0,126.0,Hobsons Bay,-37.8423,144.8632,Western Metropolitan,5132.0,"-37.8423, 144.8632",8,8.0,0,0
211,Altona North,122 McIntosh Rd,3,house,590000.0,S,Village,2016-04-23,11.1,3025,3.0,1.0,2.0,561.0,126.0,Hobsons Bay,-37.8444,144.8491,Western Metropolitan,5132.0,"-37.8444, 144.8491",4,46.0,5,1
212,Altona North,35 May St,2,house,610000.0,S,RT,2016-09-24,11.1,3025,2.0,1.0,2.0,691.0,126.0,Hobsons Bay,-37.834,144.8553,Western Metropolitan,5132.0,"-37.834, 144.8553",9,46.0,5,1
213,Altona North,6 Hill St,3,house,815000.0,S,hockingstuart,2017-02-25,11.1,3025,3.0,2.0,3.0,555.0,130.0,Hobsons Bay,-37.8318,144.8388,Western Metropolitan,5132.0,"-37.8318, 144.8388",2,57.0,5,1
214,Altona North,84 May St,4,house,970000.0,S,Greg,2017-02-25,11.1,3025,4.0,1.0,2.0,708.0,126.0,Hobsons Bay,-37.833,144.8494,Western Metropolitan,5132.0,"-37.833, 144.8494",2,47.0,5,1
215,Altona North,155 Chambers Rd,4,house,760000.0,S,Hunter,2016-06-27,11.1,3025,4.0,1.0,3.0,668.0,126.0,Hobsons Bay,-37.8262,144.8439,Western Metropolitan,5132.0,"-37.8262, 144.8439",6,46.0,0,0
216,Altona North,268d Mason St,4,townhouse,847500.0,S,RT,2016-06-27,11.1,3025,4.0,3.0,1.0,252.0,126.0,Hobsons Bay,-37.8393,144.8568,Western Metropolitan,5132.0,"-37.8393, 144.8568",6,46.0,0,0
217,Altona North,5 Cresser St,4,house,1200000.0,SP,RT,2016-11-27,11.1,3025,4.0,1.0,4.0,633.0,158.0,Hobsons Bay,-37.8375,144.8541,Western Metropolitan,5132.0,"-37.8375, 144.8541",11,56.0,6,1
218,Altona North,107 McIntosh Rd,3,house,700000.0,SP,Hunter,2016-11-27,11.1,3025,3.0,1.0,1.0,557.0,126.0,Hobsons Bay,-37.8441,144.8505,Western Metropolitan,5132.0,"-37.8441, 144.8505",11,46.0,6,1
219,Altona North,10 Knapp St,3,house,625000.0,PI,Hunter,2016-05-28,11.1,3025,3.0,1.0,1.0,536.0,126.0,Hobsons Bay,-37.8285,144.8351,Western Metropolitan,5132.0,"-37.8285, 144.8351",5,46.0,5,1
220,Altona North,4/221 Blackshaws Rd,2,unit,292000.0,S,Jas,2016-08-28,11.1,3025,2.0,1.0,1.0,153.0,70.0,Hobsons Bay,-37.8332,144.8649,Western Metropolitan,5132.0,"-37.8332, 144.8649",8,46.0,6,1
221,Armadale,8/19 Mercer Rd,2,unit,599000.0,S,Jellis,2016-09-03,6.3,3143,2.0,1.0,1.0,0.0,76.0,Stonnington,-37.8543,145.0262,Southern Metropolitan,4836.0,"-37.8543, 145.0262",9,52.0,5,1
222,Armadale,1/42 Adelaide St,2,unit,550000.0,VB,Noel,2016-12-03,6.3,3143,2.0,1.0,0.0,861.0,126.0,Stonnington,-37.8539,145.0284,Southern Metropolitan,4836.0,"-37.8539, 145.0284",12,46.0,5,1
223,Armadale,14/71 Denbigh Rd,3,unit,995000.0,S,Marshall,2016-12-03,6.3,3143,3.0,2.0,2.0,0.0,100.0,Stonnington,-37.8552,145.016,Southern Metropolitan,4836.0,"-37.8552, 145.016",12,18.0,5,1
224,Armadale,4/769 High St,3,townhouse,1205000.0,S,Jellis,2016-12-03,6.3,3143,3.0,2.0,2.0,101.0,105.0,Stonnington,-37.854,145.0135,Southern Metropolitan,4836.0,"-37.854, 145.0135",12,16.0,5,1
